platform_number,profile_index,juld,level_index,PRES,TEMP,PSAL,PRES_QC,TEMP_QC,PSAL_QC,PRES_ADJUSTED,TEMP_ADJUSTED,PSAL_ADJUSTED
4903873,52,2025-03-01 06:12:17.999999+00:00,62,1012.7000122070312,1.787999987602234,34.724998474121094,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,63,1037.699951171875,1.7669999599456787,34.72600173950195,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,64,1063.0,1.7419999837875366,34.72700119018555,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,65,1088.199951171875,1.715999960899353,34.72700119018555,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,66,1113.199951171875,1.6920000314712524,34.72700119018555,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,67,1138.0999755859375,1.6649999618530271,34.72700119018555,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,68,1162.9000244140625,1.6399999856948853,34.72700119018555,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,69,1187.800048828125,1.6139999628067017,34.72700119018555,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,70,1212.5999755859375,1.590999960899353,34.72600173950195,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,71,1237.800048828125,1.5700000524520874,34.72600173950195,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,72,1263.199951171875,1.5499999523162842,34.724998474121094,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,73,1288.4000244140625,1.5210000276565552,34.7239990234375,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,74,1312.699951171875,1.4980000257492063,34.7239990234375,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,75,1337.5999755859375,1.4709999561309814,34.722999572753906,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,76,1362.5999755859375,1.4520000219345093,34.72200012207031,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,77,1387.5999755859375,1.4329999685287476,34.72100067138672,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,78,1412.699951171875,1.4110000133514404,34.720001220703125,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,79,1437.800048828125,1.3899999856948853,34.71900177001953,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,80,1462.699951171875,1.368000030517578,34.71799850463867,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,81,1487.699951171875,1.343999981880188,34.71699905395508,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,82,1512.5999755859375,1.319000005722046,34.715999603271484,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,83,1537.5999755859375,1.2949999570846558,34.7140007019043,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,84,1562.9000244140625,1.2710000276565552,34.7130012512207,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,85,1588.300048828125,1.2510000467300415,34.71200180053711,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,86,1613.0999755859375,1.2300000190734863,34.71099853515625,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,87,1638.5,1.2029999494552612,34.70899963378906,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,88,1662.5999755859375,1.1770000457763672,34.70800018310547,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,89,1687.9000244140625,1.156000018119812,34.70600128173828,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,90,1712.9000244140625,1.1399999856948853,34.70500183105469,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,91,1737.5999755859375,1.1130000352859497,34.70399856567383,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,92,1762.5,1.0820000171661377,34.70199966430664,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,93,1787.800048828125,1.0549999475479126,34.70000076293945,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,94,1812.800048828125,1.0399999618530271,34.69900131225586,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,95,1837.699951171875,1.02400004863739,34.69900131225586,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,96,1862.800048828125,1.0019999742507937,34.696998596191406,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,97,1888.4000244140625,0.977999985218048,34.69599914550781,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,98,1913.0,0.959999978542328,34.69499969482422,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,99,1937.800048828125,0.9390000104904176,34.694000244140625,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,100,1962.5999755859373,0.9169999957084656,34.69200134277344,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,101,1988.699951171875,0.8949999809265137,34.689998626708984,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,102,2001.699951171875,0.8870000243186951,34.689998626708984,1,1,1,,,
4903876,59,2025-03-19 06:03:34.999999+00:00,0,0.1000000014901161,11.312999725341797,33.742000579833984,1,1,1,,,
